time,{Stimuli}.stimuli.w_desired,{Stimuli}.stimuli.LoadTorque_Nm,{Controller}.ctrl.V,{Drive}.drive.w
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.060000000000000005,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.0,0.0
0.09999999999999999,0.0,0.0,0.0,0.0
0.10999999999999999,10.0,0.0,0.0,0.0
0.11999999999999998,10.0,0.0,3.0,0.0
0.12999999999999998,10.0,0.0,5.000000000000001,3.067516420016863
0.13999999999999999,10.0,0.0,6.079745073994944,8.48361940058752
0.15,10.0,0.0,5.8414108958203705,10.8368571861266
0.16,10.0,0.0,5.438715680041146,10.320604329497161
0.17,10.0,0.0,5.426220099804657,9.527839789261694
0.18000000000000002,10.0,0.0,5.5999285959758645,9.10899334831502
0.19000000000000003,10.0,0.0,5.820014570407532,8.979954348291535
0.20000000000000004,10.0,0.0,6.036927600751576,9.044182142093554
0.21000000000000005,10.0,0.0,6.221668392952666,9.229907446801846
0.22000000000000006,10.0,0.0,6.357114373121468,9.463513223790885
0.23000000000000007,10.0,0.0,6.441051150664388,9.694756872307993
0.24000000000000007,10.0,0.0,6.478975411351082,9.890863057280228
0.25000000000000006,10.0,0.0,6.481192181397817,10.021781061445116
0.26000000000000006,10.0,0.0,6.463744168692303,10.093654681473431
0.2700000000000001,10.0,0.0,6.4378258703947875,10.146206668503599
0.2800000000000001,10.0,0.0,6.403329337991055,10.167355739439854
0.2900000000000001,10.0,0.0,6.36774328300946,10.158006713277581
0.3000000000000001,10.0,0.0,6.337076842970169,10.129474379405252
0.3100000000000001,10.0,0.0,6.314035200476348,10.093781154755014
0.3200000000000001,10.0,0.0,6.298848291990372,10.058333255875667
0.3300000000000001,10.0,0.0,6.290726430703171,10.026565796953175
0.34000000000000014,10.0,0.0,6.288590017204782,10.001423632954635
0.35000000000000014,10.0,0.0,6.290819507013709,9.984918174738556
0.36000000000000015,10.0,0.0,6.29548641788761,9.974499265965074
0.37000000000000016,10.0,0.0,6.301628455571945,9.96975984519769
